Zeitstempel	kWh
07.04.2020 19:00	1462857.359
07.04.2020 19:15	1476164.557
07.04.2020 19:30	1466785.137
07.04.2020 19:45	1453806.806
07.04.2020 20:00	1458116.174
07.04.2020 20:15	1482360.93
07.04.2020 20:30	1504931.436
07.04.2020 20:45	1509613.551
07.04.2020 21:00	1487568.801
07.04.2020 21:15	1486624.045
07.04.2020 21:30	1469957.267
07.04.2020 21:45	1455304.973
07.04.2020 22:00	1427450.063
07.04.2020 22:15	1456168.839
07.04.2020 22:30	1449839.882
07.04.2020 22:45	1422769.876
07.04.2020 23:00	1393312.881
07.04.2020 23:15	1407578.116
07.04.2020 23:30	1368310.019
07.04.2020 23:45	1347795.008
08.04.2020 00:00	1310429.058
08.04.2020 00:15	1340792.558
08.04.2020 00:30	1304054.36
08.04.2020 00:45	1291175.3
08.04.2020 01:00	1255130.477
08.04.2020 01:15	1288160.493
08.04.2020 01:30	1278559.565
08.04.2020 01:45	1270616.347
08.04.2020 02:00	1255437.61
08.04.2020 02:15	1278969.16
08.04.2020 02:30	1260466.313
08.04.2020 02:45	1257639.492
08.04.2020 03:00	1241776.547
08.04.2020 03:15	1262425.051
08.04.2020 03:30	1248102.163
08.04.2020 03:45	1235208.473
08.04.2020 04:00	1222428.748
08.04.2020 04:15	1235992.665
08.04.2020 04:30	1225385.255
08.04.2020 04:45	1221922.189
08.04.2020 05:00	1225548.328
08.04.2020 05:15	1263420.54
08.04.2020 05:30	1287012.779
08.04.2020 05:45	1319545.612
08.04.2020 06:00	1351657.905
08.04.2020 06:15	1399419.895
08.04.2020 06:30	1441531.964
08.04.2020 06:45	1473894.489
08.04.2020 07:00	1492730.324
08.04.2020 07:15	1507733.24
08.04.2020 07:30	1539656.283
08.04.2020 07:45	1564709.921
08.04.2020 08:00	1576715.666
08.04.2020 08:15	1584977.333
08.04.2020 08:30	1588019.487
08.04.2020 08:45	1585759.018
08.04.2020 09:00	1580691.232
08.04.2020 09:15	1566595.683
08.04.2020 09:30	1563372.058
08.04.2020 09:45	1567564.696
08.04.2020 10:00	1570215.876
08.04.2020 10:15	1575151.968
08.04.2020 10:30	1569291.059
08.04.2020 10:45	1567586.277
08.04.2020 11:00	1569957.222
08.04.2020 11:15	1580675.286
08.04.2020 11:30	1604490.922
08.04.2020 11:45	1645002.192
08.04.2020 12:00	1660130.575
08.04.2020 12:15	1622067.97
08.04.2020 12:30	1563095.029
08.04.2020 12:45	1528629.557
08.04.2020 13:00	1510840.64
08.04.2020 13:15	1521232.231
08.04.2020 13:30	1523719.927
08.04.2020 13:45	1513758.155
08.04.2020 14:00	1498882.355
08.04.2020 14:15	1492244.002
08.04.2020 14:30	1479371.829
08.04.2020 14:45	1462562.687
08.04.2020 15:00	1451910.432
08.04.2020 15:15	1443604.116
08.04.2020 15:30	1434748.921
08.04.2020 15:45	1424432.29
08.04.2020 16:00	1414808.954
08.04.2020 16:15	1410839.801
08.04.2020 16:30	1404229.23
08.04.2020 16:45	1394844.815
08.04.2020 17:00	1385891.539
08.04.2020 17:15	1366620.001
08.04.2020 17:30	1367775.816
08.04.2020 17:45	1376139.665
08.04.2020 18:00	1394439.017
08.04.2020 18:15	1411973.215
08.04.2020 18:30	1426184.241
08.04.2020 18:45	1434172.368
08.04.2020 19:00	1440940.438
08.04.2020 19:15	1446906.968
08.04.2020 19:30	1442417.24
08.04.2020 19:45	1435867.475
08.04.2020 20:00	1435837.047
08.04.2020 20:15	1456753.892
08.04.2020 20:30	1477269.371
08.04.2020 20:45	1485622.918
08.04.2020 21:00	1469666.383
08.04.2020 21:15	1469970.699
08.04.2020 21:30	1449865.439
08.04.2020 21:45	1426806.003
08.04.2020 22:00	1399956.694
08.04.2020 22:15	1433468.365
08.04.2020 22:30	1421854.571
08.04.2020 22:45	1396308.682
08.04.2020 23:00	1362881.198
08.04.2020 23:15	1377194.29
08.04.2020 23:30	1340441.301
08.04.2020 23:45	1316180.969
09.04.2020 00:00	1284859.482
09.04.2020 00:15	1318107.924
09.04.2020 00:30	1298978.996
09.04.2020 00:45	1276994.438
09.04.2020 01:00	1247077.269
09.04.2020 01:15	1273878.777
09.04.2020 01:30	1261428.399
09.04.2020 01:45	1252840.445
09.04.2020 02:00	1237818.34
09.04.2020 02:15	1267135.888
09.04.2020 02:30	1250611.361
09.04.2020 02:45	1246287.916
09.04.2020 03:00	1234294.747
09.04.2020 03:15	1253190.023
09.04.2020 03:30	1236755.145
09.04.2020 03:45	1221510.329
09.04.2020 04:00	1203650.354
09.04.2020 04:15	1217025.011
09.04.2020 04:30	1203615.489
09.04.2020 04:45	1195977.176
09.04.2020 05:00	1207359.208
09.04.2020 05:15	1243170.952
09.04.2020 05:30	1271484.762
09.04.2020 05:45	1300471.041
09.04.2020 06:00	1326299.742
09.04.2020 06:15	1366730.289
09.04.2020 06:30	1397446.152
09.04.2020 06:45	1431666.245
09.04.2020 07:00	1450845.614
09.04.2020 07:15	1463091.924
09.04.2020 07:30	1498244.484
09.04.2020 07:45	1526445.464
09.04.2020 08:00	1537774.051
09.04.2020 08:15	1559384.8
09.04.2020 08:30	1562020.519
09.04.2020 08:45	1567039.288
09.04.2020 09:00	1569856.222
09.04.2020 09:15	1563180.962
09.04.2020 09:30	1556772.27
09.04.2020 09:45	1568042.061
09.04.2020 10:00	1570373.164
09.04.2020 10:15	1573276.2
09.04.2020 10:30	1571152.067
09.04.2020 10:45	1563043.43
09.04.2020 11:00	1552615.565
09.04.2020 11:15	1560155.467
09.04.2020 11:30	1593777.351
09.04.2020 11:45	1623497.948
09.04.2020 12:00	1630054.328
09.04.2020 12:15	1600450.948
09.04.2020 12:30	1551566.982
09.04.2020 12:45	1505887.683
09.04.2020 13:00	1496432.454
09.04.2020 13:15	1504099.584
09.04.2020 13:30	1496716.903
09.04.2020 13:45	1485288.806
09.04.2020 14:00	1470785.5
09.04.2020 14:15	1449335.107
09.04.2020 14:30	1435313.269
09.04.2020 14:45	1426063.715
09.04.2020 15:00	1405496.848
09.04.2020 15:15	1401354.691
09.04.2020 15:30	1383826.342
09.04.2020 15:45	1368959.248
09.04.2020 16:00	1362226.94
09.04.2020 16:15	1348131.249
09.04.2020 16:30	1324259.007
09.04.2020 16:45	1317361.638
09.04.2020 17:00	1323486.93
09.04.2020 17:15	1317131.97
09.04.2020 17:30	1310001.186
09.04.2020 17:45	1331012.568
09.04.2020 18:00	1346637.366
09.04.2020 18:15	1353547.288
09.04.2020 18:30	1375656.358
09.04.2020 18:45	1382560.852
09.04.2020 19:00	1385521.539
09.04.2020 19:15	1397101.955
09.04.2020 19:30	1387698.961
09.04.2020 19:45	1382498.487
09.04.2020 20:00	1385995.697
09.04.2020 20:15	1403573.677
09.04.2020 20:30	1423944.616
09.04.2020 20:45	1436726.975
09.04.2020 21:00	1414283.514
09.04.2020 21:15	1425116.152
09.04.2020 21:30	1398148.703
09.04.2020 21:45	1380628.431
09.04.2020 22:00	1353046.087
09.04.2020 22:15	1392516.047
09.04.2020 22:30	1374453.829
09.04.2020 22:45	1358011.863
09.04.2020 23:00	1332398.874
09.04.2020 23:15	1340804.691
09.04.2020 23:30	1313355.717
09.04.2020 23:45	1284101.333
10.04.2020 00:00	1253392.828
10.04.2020 00:15	1278649.522
10.04.2020 00:30	1247620.522
10.04.2020 00:45	1232402.293
10.04.2020 01:00	1199629.587
10.04.2020 01:15	1221626.281
10.04.2020 01:30	1219261.844
10.04.2020 01:45	1213116.287
10.04.2020 02:00	1186815.472
10.04.2020 02:15	1216398.74
10.04.2020 02:30	1192534.521
10.04.2020 02:45	1181559.759
10.04.2020 03:00	1163679.808
10.04.2020 03:15	1187905.599
10.04.2020 03:30	1175842.414
10.04.2020 03:45	1156216.034
10.04.2020 04:00	1136740.085
10.04.2020 04:15	1144023.631
10.04.2020 04:30	1124386.171
10.04.2020 04:45	1115548.988
10.04.2020 05:00	1113416.086
10.04.2020 05:15	1128298.045
10.04.2020 05:30	1139276.741
10.04.2020 05:45	1144523.411
10.04.2020 06:00	1144363.553
10.04.2020 06:15	1157211.922
10.04.2020 06:30	1163018.981
10.04.2020 06:45	1150850.025
10.04.2020 07:00	1135550.441
10.04.2020 07:15	1124102.586
10.04.2020 07:30	1118558.563
10.04.2020 07:45	1128725.756
10.04.2020 08:00	1130506.216
10.04.2020 08:15	1131589.402
10.04.2020 08:30	1139662.362
10.04.2020 08:45	1139580.886
10.04.2020 09:00	1150207.805
10.04.2020 09:15	1163256.827
10.04.2020 09:30	1168011.59
10.04.2020 09:45	1175885.117
10.04.2020 10:00	1177252.537
10.04.2020 10:15	1169994.998
10.04.2020 10:30	1181011.485
10.04.2020 10:45	1187359.419
10.04.2020 11:00	1191657.975
10.04.2020 11:15	1200487.177
10.04.2020 11:30	1214380.537
10.04.2020 11:45	1234521.075
10.04.2020 12:00	1249945.974
10.04.2020 12:15	1260106.845
10.04.2020 12:30	1260223.632
10.04.2020 12:45	1246597.107
10.04.2020 13:00	1211876.731
10.04.2020 13:15	1197571.302
10.04.2020 13:30	1186586.982
10.04.2020 13:45	1163856.487
10.04.2020 14:00	1136739.341
10.04.2020 14:15	1137339.533
10.04.2020 14:30	1124479.292
10.04.2020 14:45	1103684.02
10.04.2020 15:00	1099624.752
10.04.2020 15:15	1099283.237
10.04.2020 15:30	1083171.648
10.04.2020 15:45	1089153.571
10.04.2020 16:00	1086499.406
10.04.2020 16:15	1081370.727
10.04.2020 16:30	1087220.541
10.04.2020 16:45	1099922.311
10.04.2020 17:00	1101289.128
10.04.2020 17:15	1119717.697
10.04.2020 17:30	1138973.851
10.04.2020 17:45	1156073.413
10.04.2020 18:00	1191661.264
10.04.2020 18:15	1210782.705
10.04.2020 18:30	1223812.53
10.04.2020 18:45	1242673.393
10.04.2020 19:00	1245890.226
10.04.2020 19:15	1261959.375
10.04.2020 19:30	1264527.254
10.04.2020 19:45	1253128.908
10.04.2020 20:00	1258747.074
10.04.2020 20:15	1282604.191
10.04.2020 20:30	1303284.913
10.04.2020 20:45	1322822.26
10.04.2020 21:00	1310065.728
10.04.2020 21:15	1325667.232
10.04.2020 21:30	1304161.144
10.04.2020 21:45	1298436.108
10.04.2020 22:00	1274323.961
10.04.2020 22:15	1321147.299
10.04.2020 22:30	1319212.203
10.04.2020 22:45	1294385.839
10.04.2020 23:00	1276504.565
10.04.2020 23:15	1290833.328
10.04.2020 23:30	1265324.045
10.04.2020 23:45	1244093.459
11.04.2020 00:00	1205708.132
11.04.2020 00:15	1249035.442
11.04.2020 00:30	1219199.262
11.04.2020 00:45	1201128.797
11.04.2020 01:00	1173438.712
11.04.2020 01:15	1205139.703
11.04.2020 01:30	1196592.66
11.04.2020 01:45	1189642.164
11.04.2020 02:00	1162827.77
11.04.2020 02:15	1190472.281
11.04.2020 02:30	1166487.568
11.04.2020 02:45	1165977.748
11.04.2020 03:00	1143992.275
11.04.2020 03:15	1161714.142
11.04.2020 03:30	1148719.755
11.04.2020 03:45	1125605.623
11.04.2020 04:00	1117577.304
11.04.2020 04:15	1115331.393
11.04.2020 04:30	1092256.2
11.04.2020 04:45	1085287.615
11.04.2020 05:00	1085253.876
11.04.2020 05:15	1097943.71
11.04.2020 05:30	1105250.223
11.04.2020 05:45	1121058.787
11.04.2020 06:00	1127196.157
11.04.2020 06:15	1128812.516
11.04.2020 06:30	1148514.639
11.04.2020 06:45	1140212.536
11.04.2020 07:00	1138372.322
11.04.2020 07:15	1123813.335
11.04.2020 07:30	1123204.684
11.04.2020 07:45	1132858.182
11.04.2020 08:00	1131590.521
11.04.2020 08:15	1149530.757
11.04.2020 08:30	1157614.154
11.04.2020 08:45	1157388.114
11.04.2020 09:00	1170769.5
11.04.2020 09:15	1180988.171
11.04.2020 09:30	1194386.234
11.04.2020 09:45	1199220.47
11.04.2020 10:00	1204909.376
11.04.2020 10:15	1213165.3
11.04.2020 10:30	1209707.581
11.04.2020 10:45	1220066.672
11.04.2020 11:00	1225694.091
11.04.2020 11:15	1229601.715
11.04.2020 11:30	1252741.74
11.04.2020 11:45	1266587.211
11.04.2020 12:00	1286053.16
11.04.2020 12:15	1285543.203
11.04.2020 12:30	1257297.79
11.04.2020 12:45	1250983.663
11.04.2020 13:00	1231922.106
11.04.2020 13:15	1238703.151
11.04.2020 13:30	1228478.943
11.04.2020 13:45	1225551.531
11.04.2020 14:00	1210766.288
11.04.2020 14:15	1206831.567
11.04.2020 14:30	1192376.613
11.04.2020 14:45	1179641.518
11.04.2020 15:00	1175265.591
11.04.2020 15:15	1168227.775
11.04.2020 15:30	1156662.301
11.04.2020 15:45	1148169.133
11.04.2020 16:00	1145171.651
11.04.2020 16:15	1143892.472
11.04.2020 16:30	1141772.205
11.04.2020 16:45	1145917.106
11.04.2020 17:00	1139951.286
11.04.2020 17:15	1159560.358
11.04.2020 17:30	1173405.315
11.04.2020 17:45	1185933.399
11.04.2020 18:00	1216801.378
11.04.2020 18:15	1231123.067
11.04.2020 18:30	1246039.275
11.04.2020 18:45	1258136.393
11.04.2020 19:00	1256439.854
11.04.2020 19:15	1260666.344
11.04.2020 19:30	1261563.227
11.04.2020 19:45	1258976.335
11.04.2020 20:00	1260544.222
11.04.2020 20:15	1281978.111
11.04.2020 20:30	1303278.254
11.04.2020 20:45	1317575.673
11.04.2020 21:00	1310837.479
11.04.2020 21:15	1315468.41
11.04.2020 21:30	1299746.146
11.04.2020 21:45	1278412.389
11.04.2020 22:00	1258034.306
11.04.2020 22:15	1287660.952
11.04.2020 22:30	1278337.918
11.04.2020 22:45	1261617.397
11.04.2020 23:00	1240714.315
11.04.2020 23:15	1247666.072
11.04.2020 23:30	1219892.129
11.04.2020 23:45	1198727.623
12.04.2020 00:00	1169610.992
12.04.2020 00:15	1185310.901
12.04.2020 00:30	1163089.059
12.04.2020 00:45	1140947.18
12.04.2020 01:00	1109535.36
12.04.2020 01:15	1127647.988
12.04.2020 01:30	1112874.843
12.04.2020 01:45	1100802.596
12.04.2020 02:00	1088392.2
12.04.2020 02:15	1110047.848
12.04.2020 02:30	1089889.142
12.04.2020 02:45	1088495.866
12.04.2020 03:00	1074408.645
12.04.2020 03:15	1086187.657
12.04.2020 03:30	1072364.656
12.04.2020 03:45	1058792.085
12.04.2020 04:00	1051122.379
12.04.2020 04:15	1049709.313
12.04.2020 04:30	1034044.898
12.04.2020 04:45	1024864.836
12.04.2020 05:00	1017033.588
12.04.2020 05:15	1028480.757
12.04.2020 05:30	1028555.085
12.04.2020 05:45	1031692.412
12.04.2020 06:00	1036393.198
12.04.2020 06:15	1037886.311
12.04.2020 06:30	1036867.814
12.04.2020 06:45	1030957.881
12.04.2020 07:00	1019492.787
12.04.2020 07:15	1004628.718
12.04.2020 07:30	1007133.849
12.04.2020 07:45	1011266.268
12.04.2020 08:00	1014573.112
12.04.2020 08:15	1026242.867
12.04.2020 08:30	1033072.654
12.04.2020 08:45	1040524.605
12.04.2020 09:00	1049524.969
12.04.2020 09:15	1068042.894
12.04.2020 09:30	1076077.559
12.04.2020 09:45	1084266.755
12.04.2020 10:00	1091753.831
12.04.2020 10:15	1101877.532
12.04.2020 10:30	1108512.09
12.04.2020 10:45	1111916.498
12.04.2020 11:00	1120011.696
12.04.2020 11:15	1128920.81
12.04.2020 11:30	1145690.228
12.04.2020 11:45	1161652.016
12.04.2020 12:00	1170999.123
12.04.2020 12:15	1173546.038
12.04.2020 12:30	1160600.317
12.04.2020 12:45	1146229.827
12.04.2020 13:00	1125521.206
12.04.2020 13:15	1111305.046
12.04.2020 13:30	1088079.357
12.04.2020 13:45	1069346.001
12.04.2020 14:00	1052704.594
12.04.2020 14:15	1046675.429
12.04.2020 14:30	1031822.774
12.04.2020 14:45	1022216.541
12.04.2020 15:00	1014124.597
12.04.2020 15:15	1013119.706
12.04.2020 15:30	1006414.569
12.04.2020 15:45	1006185.83
12.04.2020 16:00	1007447.53
12.04.2020 16:15	1017569.447
12.04.2020 16:30	1023691.649
12.04.2020 16:45	1031231.644
12.04.2020 17:00	1047586.424
12.04.2020 17:15	1067255.274
12.04.2020 17:30	1086112.804
12.04.2020 17:45	1111685.902
12.04.2020 18:00	1140068.528
12.04.2020 18:15	1160635.583
12.04.2020 18:30	1174213.609
12.04.2020 18:45	1182081.368
12.04.2020 19:00	1188624.104
12.04.2020 19:15	1193944.041
12.04.2020 19:30	1194486.9
12.04.2020 19:45	1194551.209
12.04.2020 20:00	1195199.768
12.04.2020 20:15	1218821.218
12.04.2020 20:30	1248719.54
12.04.2020 20:45	1259632.711
12.04.2020 21:00	1247792.441
12.04.2020 21:15	1246350.299
12.04.2020 21:30	1235090.397
12.04.2020 21:45	1220412.903
12.04.2020 22:00	1202269.48
12.04.2020 22:15	1240803.061
12.04.2020 22:30	1237503.927
12.04.2020 22:45	1211743.206
12.04.2020 23:00	1197187.905
12.04.2020 23:15	1195962.54
12.04.2020 23:30	1171307.174
12.04.2020 23:45	1153645.188
13.04.2020 00:00	1122793.752
13.04.2020 00:15	1149000.879
13.04.2020 00:30	1119504.544
13.04.2020 00:45	1099280.57
13.04.2020 01:00	1068851.097
13.04.2020 01:15	1097019.065
13.04.2020 01:30	1088132.094
13.04.2020 01:45	1080216.064
13.04.2020 02:00	1057247.732
13.04.2020 02:15	1072720.239
13.04.2020 02:30	1055239.706
13.04.2020 02:45	1050553.505
13.04.2020 03:00	1043994.588
13.04.2020 03:15	1051695.94
13.04.2020 03:30	1044973.007
13.04.2020 03:45	1033720.148
13.04.2020 04:00	1022141.443
13.04.2020 04:15	1033806.762
13.04.2020 04:30	1014881.086
13.04.2020 04:45	1013034.474
13.04.2020 05:00	1006293.028
13.04.2020 05:15	1020644.128
13.04.2020 05:30	1030695.435
13.04.2020 05:45	1036639.344
13.04.2020 06:00	1050431.911
13.04.2020 06:15	1064148.117
13.04.2020 06:30	1074806.236
13.04.2020 06:45	1069156.233
13.04.2020 07:00	1065006.779
13.04.2020 07:15	1046140.749
13.04.2020 07:30	1051899.654
13.04.2020 07:45	1052950.599
13.04.2020 08:00	1053810.132
13.04.2020 08:15	1068277.039
13.04.2020 08:30	1077336.376
13.04.2020 08:45	1075215.254
13.04.2020 09:00	1100763.157
13.04.2020 09:15	1117114.329
13.04.2020 09:30	1117597.391
13.04.2020 09:45	1123436.814
13.04.2020 10:00	1132415.027
13.04.2020 10:15	1149714.382
13.04.2020 10:30	1149075.605
13.04.2020 10:45	1160277.287
13.04.2020 11:00	1170882.13
13.04.2020 11:15	1171290.783
13.04.2020 11:30	1193018.241
13.04.2020 11:45	1212154.644
13.04.2020 12:00	1224057.734
13.04.2020 12:15	1229967.598
13.04.2020 12:30	1211784.986
13.04.2020 12:45	1201418.457
13.04.2020 13:00	1175885.091
13.04.2020 13:15	1170572.742
13.04.2020 13:30	1153135.149
13.04.2020 13:45	1124175.952
13.04.2020 14:00	1121686.448
13.04.2020 14:15	1110508.025
13.04.2020 14:30	1091161.241
13.04.2020 14:45	1090526.831
13.04.2020 15:00	1082461.338
13.04.2020 15:15	1070952.78
13.04.2020 15:30	1072193.216
13.04.2020 15:45	1072487.531
13.04.2020 16:00	1068241.355
13.04.2020 16:15	1084459.626
13.04.2020 16:30	1090627.877
13.04.2020 16:45	1092524.166
13.04.2020 17:00	1116151.995
13.04.2020 17:15	1134847.26
13.04.2020 17:30	1148251.505
13.04.2020 17:45	1183490.012
13.04.2020 18:00	1214641.117
13.04.2020 18:15	1237834.552
13.04.2020 18:30	1260442.358
13.04.2020 18:45	1264284.941
13.04.2020 19:00	1271540.797
13.04.2020 19:15	1272728.239
13.04.2020 19:30	1265018.47
13.04.2020 19:45	1268160.303
13.04.2020 20:00	1264095.708
13.04.2020 20:15	1279218.354
13.04.2020 20:30	1297736.746
13.04.2020 20:45	1306808.631
13.04.2020 21:00	1289221.409
13.04.2020 21:15	1291460.841
13.04.2020 21:30	1283751.46
13.04.2020 21:45	1272682.464
13.04.2020 22:00	1246395.66
13.04.2020 22:15	1299037.669
13.04.2020 22:30	1292663.449
13.04.2020 22:45	1264480.672
13.04.2020 23:00	1247094.189
13.04.2020 23:15	1260625.807
13.04.2020 23:30	1228900.022
13.04.2020 23:45	1214771.111
14.04.2020 00:00	1188575.211
14.04.2020 00:15	1219701.227
14.04.2020 00:30	1206423.395
14.04.2020 00:45	1187793.333
14.04.2020 01:00	1160569.716
14.04.2020 01:15	1193757.403
14.04.2020 01:30	1174692.644
14.04.2020 01:45	1173863.946
14.04.2020 02:00	1164446.273
14.04.2020 02:15	1182090.757
14.04.2020 02:30	1175581.964
14.04.2020 02:45	1171092.45
14.04.2020 03:00	1155991.499
14.04.2020 03:15	1172340.2
14.04.2020 03:30	1165846.392
14.04.2020 03:45	1141729.17
14.04.2020 04:00	1140712.586
14.04.2020 04:15	1157808.934
14.04.2020 04:30	1138528.525
14.04.2020 04:45	1150989.153
14.04.2020 05:00	1156984.377
14.04.2020 05:15	1188106.904
14.04.2020 05:30	1223700.253
14.04.2020 05:45	1251800.997
14.04.2020 06:00	1287392.404
14.04.2020 06:15	1337803.326
14.04.2020 06:30	1375516.171
14.04.2020 06:45	1410157.577
14.04.2020 07:00	1436643.385
14.04.2020 07:15	1455314.513
14.04.2020 07:30	1494250.546
14.04.2020 07:45	1521767.924
14.04.2020 08:00	1548782.298
14.04.2020 08:15	1567449.913
14.04.2020 08:30	1570226.642
14.04.2020 08:45	1578085.146
14.04.2020 09:00	1585574.824
14.04.2020 09:15	1567372.599
14.04.2020 09:30	1575650.538
14.04.2020 09:45	1589265.077
14.04.2020 10:00	1588048.394
14.04.2020 10:15	1594613.837
14.04.2020 10:30	1599754.947
14.04.2020 10:45	1600044.726
14.04.2020 11:00	1602216.311
14.04.2020 11:15	1603067.917
14.04.2020 11:30	1634221.923
14.04.2020 11:45	1666962.048
14.04.2020 12:00	1687671.698
14.04.2020 12:15	1648035.327
14.04.2020 12:30	1596454.433
14.04.2020 12:45	1566479.575
14.04.2020 13:00	1542325.566
14.04.2020 13:15	1559140.769
14.04.2020 13:30	1556333.027
14.04.2020 13:45	1540901.078
14.04.2020 14:00	1524401.345
14.04.2020 14:15	1515401.549
14.04.2020 14:30	1497089.023
14.04.2020 14:45	1493351.565
14.04.2020 15:00	1476305.959
14.04.2020 15:15	1468359.24
14.04.2020 15:30	1462862.336
14.04.2020 15:45	1450360.411
14.04.2020 16:00	1445066.409
14.04.2020 16:15	1448302.142
14.04.2020 16:30	1429662.76
14.04.2020 16:45	1431101.857
14.04.2020 17:00	1420714.964
14.04.2020 17:15	1398005.685
14.04.2020 17:30	1399661.353
14.04.2020 17:45	1412489.419
14.04.2020 18:00	1434860.228
14.04.2020 18:15	1451691.625
14.04.2020 18:30	1475891.832
14.04.2020 18:45	1489348.413
14.04.2020 19:00	1490231.27
14.04.2020 19:15	1506794.551
14.04.2020 19:30	1497878.789
14.04.2020 19:45	1490306.349
14.04.2020 20:00	1488594.031
14.04.2020 20:15	1503152.847
14.04.2020 20:30	1522285.953
14.04.2020 20:45	1536247.651
14.04.2020 21:00	1516964.654
14.04.2020 21:15	1531418.204
14.04.2020 21:30	1511640.61
14.04.2020 21:45	1481878.78
14.04.2020 22:00	1461087.492
14.04.2020 22:15	1483954.34
14.04.2020 22:30	1481280.683
14.04.2020 22:45	1459066.451
14.04.2020 23:00	1421332.756
14.04.2020 23:15	1442199.255
14.04.2020 23:30	1415423.805
14.04.2020 23:45	1386763.378
15.04.2020 00:00	1358404.352
15.04.2020 00:15	1368220.102
15.04.2020 00:30	1347412.692
15.04.2020 00:45	1332269.376
15.04.2020 01:00	1300890.526
15.04.2020 01:15	1343126.966
15.04.2020 01:30	1335149.357
15.04.2020 01:45	1320922.811
15.04.2020 02:00	1314837.264
15.04.2020 02:15	1347519.915
15.04.2020 02:30	1326290.653
15.04.2020 02:45	1334054.572
15.04.2020 03:00	1318985.514
15.04.2020 03:15	1342399.19
15.04.2020 03:30	1330411.142
15.04.2020 03:45	1307544.36
15.04.2020 04:00	1301978.224
15.04.2020 04:15	1310250.755
15.04.2020 04:30	1292207.414
15.04.2020 04:45	1291790.853
15.04.2020 05:00	1289117.391
15.04.2020 05:15	1327632.288
15.04.2020 05:30	1348124.372
15.04.2020 05:45	1369011.735
15.04.2020 06:00	1408188.762
15.04.2020 06:15	1445160.081
15.04.2020 06:30	1485135.949
15.04.2020 06:45	1506909.066
15.04.2020 07:00	1529239.727
15.04.2020 07:15	1542964.949
15.04.2020 07:30	1565072.269
15.04.2020 07:45	1592209.453
15.04.2020 08:00	1602222.461
15.04.2020 08:15	1610254.372
15.04.2020 08:30	1618821.771
15.04.2020 08:45	1607167.604
15.04.2020 09:00	1607058.013
15.04.2020 09:15	1590424.583
15.04.2020 09:30	1596450.516
15.04.2020 09:45	1606287.17
15.04.2020 10:00	1610269.45
15.04.2020 10:15	1614998.701
15.04.2020 10:30	1604703.564
15.04.2020 10:45	1596490.32
15.04.2020 11:00	1606900.413
15.04.2020 11:15	1609272.765
15.04.2020 11:30	1639992.928
15.04.2020 11:45	1680756.555
15.04.2020 12:00	1687091.257
15.04.2020 12:15	1652896.797
15.04.2020 12:30	1596361.392
15.04.2020 12:45	1558733.22
15.04.2020 13:00	1539808.541
15.04.2020 13:15	1545965.483
15.04.2020 13:30	1551883.367
15.04.2020 13:45	1534875.556
15.04.2020 14:00	1510984.868
15.04.2020 14:15	1509383.002
15.04.2020 14:30	1492569.551
15.04.2020 14:45	1480679.418
15.04.2020 15:00	1474156.164
15.04.2020 15:15	1457634.1
15.04.2020 15:30	1448119.201
15.04.2020 15:45	1427239.817
15.04.2020 16:00	1421549.301
15.04.2020 16:15	1407826.009
15.04.2020 16:30	1410379.509
15.04.2020 16:45	1403934.102
15.04.2020 17:00	1396916.883
15.04.2020 17:15	1382794.838
15.04.2020 17:30	1385471.287
15.04.2020 17:45	1405381.472
15.04.2020 18:00	1411299.243
15.04.2020 18:15	1422783.104
15.04.2020 18:30	1444280.789
15.04.2020 18:45	1447032.585
15.04.2020 19:00	1455844.753
15.04.2020 19:15	1467020.918
15.04.2020 19:30	1450528.019
15.04.2020 19:45	1453795.768
15.04.2020 20:00	1445934.16
15.04.2020 20:15	1462448.383
15.04.2020 20:30	1478234.837
15.04.2020 20:45	1490343.882
15.04.2020 21:00	1507885.98
15.04.2020 21:15	1511450.305
15.04.2020 21:30	1481143.496
15.04.2020 21:45	1471575.582
15.04.2020 22:00	1444104.988
15.04.2020 22:15	1466200.474
15.04.2020 22:30	1452747.506
15.04.2020 22:45	1435232.97
15.04.2020 23:00	1395336.671
15.04.2020 23:15	1400993.591
15.04.2020 23:30	1374149.943
15.04.2020 23:45	1362247.25
16.04.2020 00:00	1333606.643
16.04.2020 00:15	1341386.103
16.04.2020 00:30	1336555.024
16.04.2020 00:45	1315638.198
16.04.2020 01:00	1287919.822
16.04.2020 01:15	1324194.245
16.04.2020 01:30	1311403.001
16.04.2020 01:45	1309798.456
16.04.2020 02:00	1278698.121
16.04.2020 02:15	1309548.36
16.04.2020 02:30	1286367.742
16.04.2020 02:45	1271805.717
16.04.2020 03:00	1263548.787
16.04.2020 03:15	1284606.83
16.04.2020 03:30	1264222.738
16.04.2020 03:45	1236341.044
16.04.2020 04:00	1227948.675
16.04.2020 04:15	1241619.99
16.04.2020 04:30	1235740.196
16.04.2020 04:45	1217877.894
16.04.2020 05:00	1237846.469
16.04.2020 05:15	1282322.965
16.04.2020 05:30	1291610.81
16.04.2020 05:45	1321251.077
16.04.2020 06:00	1372598.578
16.04.2020 06:15	1420447.82
16.04.2020 06:30	1438226.674
16.04.2020 06:45	1480578.4
16.04.2020 07:00	1503439.276
16.04.2020 07:15	1505299.18
16.04.2020 07:30	1544631.781
16.04.2020 07:45	1564276.511
16.04.2020 08:00	1570221.049
16.04.2020 08:15	1590678.082
